label,rank,phrase,total_contribution,requirement_count
계약·질의검토,218,하자보증서,0.0535,2
계약·질의검토,219,성능(부하,0.0533,1
계약·질의검토,220,성능/부하테스트,0.053,1
계약·질의검토,221,계약,0.0525,5
계약·질의검토,222,가능,0.0523,4
계약·질의검토,223,요청을,0.0523,2
계약·질의검토,224,성능강화를,0.052,1
계약·질의검토,225,언급되지,0.0516,2
계약·질의검토,226,수행하여야,0.0514,2
계약·질의검토,227,온라인,0.0512,2
계약·질의검토,228,테스트에,0.0511,1
계약·질의검토,229,무상하자보수는,0.0509,1
계약·질의검토,230,비용을,0.0508,2
계약·질의검토,231,가용성·응답,0.0507,1
계약·질의검토,232,제안하여야,0.0502,4
계약·질의검토,233,제안사의,0.05,5
계약·질의검토,234,도입수량,0.05,4
계약·질의검토,235,서비스간,0.0496,1
계약·질의검토,236,모델별,0.0495,2
계약·질의검토,237,등이,0.0492,1
계약·질의검토,238,업로드한,0.0485,1
계약·질의검토,239,업로드,0.0485,1
계약·질의검토,240,개인정보,0.0483,2
계약·질의검토,241,공사에,0.048,2
계약·질의검토,242,성능/부하,0.0479,1
계약·질의검토,243,제안한,0.0479,6
계약·질의검토,244,테스트하여야,0.0477,1
계약·질의검토,245,정확도·환각률·응답품질·지연시간,0.0476,1
계약·질의검토,246,전문,0.0472,1
계약·질의검토,247,요청,0.047,4
계약·질의검토,248,세부사항은,0.0469,1
계약·질의검토,249,사업수행계획서,0.0467,1
계약·질의검토,250,사업수행계획서와,0.0467,1
계약·질의검토,251,제안서평가,0.0463,1
계약·질의검토,252,보안체계,0.046,1
계약·질의검토,253,발견,0.0459,2
계약·질의검토,254,검토(성능,0.0457,1
계약·질의검토,255,이상(백업,0.0456,2
계약·질의검토,256,검증,0.0451,2
계약·질의검토,257,CPU,0.0448,1
계약·질의검토,258,시험(성능,0.0445,1
계약·질의검토,259,학습,0.0445,2
계약·질의검토,260,10,0.0444,3
계약·질의검토,261,조치하여야,0.0443,2
계약·질의검토,262,유효성,0.0443,1
계약·질의검토,263,내부,0.0441,2
계약·질의검토,264,통합테스트,0.0438,3
계약·질의검토,265,검수완료,0.0437,1
계약·질의검토,266,연동이,0.0435,2
계약·질의검토,267,시스템,0.0432,2
계약·질의검토,268,개발단계(개발·테스트·검증·운영,0.0432,1
계약·질의검토,269,발견되거나,0.0431,2
계약·질의검토,270,발생하는,0.043,2
계약·질의검토,271,수량에,0.0429,2
계약·질의검토,272,기술,0.0427,4
계약·질의검토,273,운영자,0.0426,1
계약·질의검토,274,개인정보보호,0.0425,1
계약·질의검토,275,요구사항에,0.0418,4
계약·질의검토,276,테스트는,0.0418,1
계약·질의검토,277,테스트(UAT)를,0.0418,1
계약·질의검토,278,조치방안,0.0413,2
계약·질의검토,279,중요정보(개인정보,0.0413,1
계약·질의검토,280,개인정보보호위원회,0.0413,1
계약·질의검토,281,요청할,0.0411,3
계약·질의검토,282,인증•암호화,0.041,1
계약·질의검토,283,암호화를,0.041,1
계약·질의검토,284,암호화·접근통제·무결성,0.041,1
계약·질의검토,285,검사,0.0404,2
계약·질의검토,286,10GE,0.0402,2
계약·질의검토,287,지원하여야,0.0401,2
계약·질의검토,288,상용S/W는,0.0399,1
계약·질의검토,289,제안사와,0.0399,1
계약·질의검토,290,장애상황을,0.0399,1
계약·질의검토,291,개선조치를,0.0397,1
계약·질의검토,292,시스템은,0.0395,1
계약·질의검토,293,시스템의,0.0395,1
계약·질의검토,294,공사는,0.0391,1
계약·질의검토,295,사업자”는“발주기관”의,0.0388,1
계약·질의검토,296,법령,0.0385,3
계약·질의검토,297,10초,0.0385,1
계약·질의검토,298,선택,0.0384,1
계약·질의검토,299,이행,0.0384,1
계약·질의검토,300,기술지원을,0.0382,3
계약·질의검토,301,추가,0.0378,1
계약·질의검토,302,추가되어야,0.0378,1
계약·질의검토,303,정확도(Accuracy/Exact,0.0377,1
계약·질의검토,304,납품,0.0377,4
계약·질의검토,305,기술제안서,0.0376,1
계약·질의검토,306,응답시간을,0.0376,1
계약·질의검토,307,측정된,0.0376,1
계약·질의검토,308,ECM,0.0375,2
계약·질의검토,309,수행사는,0.037,3
계약·질의검토,310,요구하는,0.0369,3
계약·질의검토,311,협의를,0.0368,2
계약·질의검토,312,가능한,0.0367,2
계약·질의검토,313,시간이,0.0367,2
계약·질의검토,314,연동(신규,0.0367,1
계약·질의검토,315,정보보호규정,0.0365,1
계약·질의검토,316,개인정보보호지침,0.0365,1
계약·질의검토,317,복구체계,0.0363,1
계약·질의검토,318,백업/복구,0.0363,1
계약·질의검토,319,장애관리,0.0362,2
계약·질의검토,320,부담,0.0361,2
계약·질의검토,321,제품은,0.0357,4
계약·질의검토,322,이상)에,0.0353,1
계약·질의검토,323,규정,0.0353,4
계약·질의검토,324,제품의,0.0351,3
계약·질의검토,325,성능•확장성을,0.0351,1
계약·질의검토,326,서비스-모델,0.035,1
계약·질의검토,327,발생하였을,0.0349,2
계약·질의검토,328,정확도,0.0348,1
계약·질의검토,329,정확도는,0.0348,1
계약·질의검토,330,분리발주,0.0347,2
계약·질의검토,331,장애발생에,0.0343,2
계약·질의검토,332,100명(6.6,0.0343,1
계약·질의검토,333,환경과,0.0339,2
계약·질의검토,334,하자보수의,0.0339,1
계약·질의검토,335,관한사항은,0.0338,1
계약·질의검토,336,경력사항은,0.0338,1
계약·질의검토,337,이내의,0.0337,1
계약·질의검토,338,성능진단에,0.0334,1
계약·질의검토,339,사항에,0.0334,2
계약·질의검토,340,질의응답,0.0333,3
계약·질의검토,341,디스플레이,0.0327,1
계약·질의검토,342,납품설치와,0.0326,1
계약·질의검토,343,400Gbps이상의,0.0323,1
계약·질의검토,344,응답이,0.0323,2
계약·질의검토,345,장비,0.0322,3
계약·질의검토,346,학습에,0.0322,1
계약·질의검토,347,공사가,0.032,3
계약·질의검토,348,10개를,0.0319,1
계약·질의검토,349,사용자에게,0.0317,3
계약·질의검토,350,이전,0.0316,2
계약·질의검토,351,답변,0.0315,2
계약·질의검토,352,답변을,0.0315,2
계약·질의검토,353,응답·문서,0.0312,1
계약·질의검토,354,조치사항을,0.0311,2
계약·질의검토,355,법령(법령,0.0311,2
계약·질의검토,356,90%를,0.031,1
계약·질의검토,357,계약상대자의,0.0309,1
계약·질의검토,358,사항,0.0309,3
계약·질의검토,359,하자,0.0304,4
계약·질의검토,360,조치한,0.0304,1
계약·질의검토,361,조치해야,0.0304,3
계약·질의검토,362,제공해야,0.0304,5
계약·질의검토,363,포함되지,0.0303,2
계약·질의검토,364,도입을,0.0297,1
계약·질의검토,365,AI(LLM,0.0297,1
계약·질의검토,366,외부,0.0296,2
계약·질의검토,367,발주기관”과,0.0295,1
계약·질의검토,368,에이전트•AI,0.0294,1
계약·질의검토,369,에이전트의,0.0294,1
계약·질의검토,370,에이전트만,0.0294,1
계약·질의검토,371,자원(메모리,0.0287,1
계약·질의검토,372,전문업체를,0.0287,1
계약·질의검토,373,입력한,0.0287,1
계약·질의검토,374,입력,0.0287,1
계약·질의검토,375,입력의,0.0287,1
계약·질의검토,376,제품일,0.0286,1
계약·질의검토,377,H100,0.0286,2
계약·질의검토,378,10GbE,0.0284,2
계약·질의검토,379,결함,0.0282,2
계약·질의검토,380,응답의,0.0282,3
계약·질의검토,381,요청자료,0.0281,1
계약·질의검토,382,발주자와,0.0278,3
계약·질의검토,383,제안된,0.0278,4
계약·질의검토,384,감리수행업체에게,0.0277,1
계약·질의검토,385,감리수행업체의,0.0277,1
계약·질의검토,386,이상(컴퓨트,0.0277,1
계약·질의검토,387,이상(스토리지,0.0277,1
계약·질의검토,388,인터페이스(SFP,0.0276,1
계약·질의검토,389,조치후,0.0273,1
계약·질의검토,390,이행조치,0.0273,1
계약·질의검토,391,제시해야,0.0273,5
계약·질의검토,392,최소,0.0272,1
계약·질의검토,393,수행사에,0.0272,1
계약·질의검토,394,이상)로,0.0271,2
계약·질의검토,395,연동상태,0.027,1
계약·질의검토,396,비용,0.0269,1
계약·질의검토,397,응답(15)을,0.0269,1
계약·질의검토,398,명시되지,0.0269,2
계약·질의검토,399,과업수행에,0.0267,2
계약·질의검토,400,설치·환경구성·테스트,0.0267,1
계약·질의검토,401,테스트시,0.0266,1
계약·질의검토,402,질의는,0.0266,1
계약·질의검토,403,질의에는,0.0266,1
계약·질의검토,404,등)에,0.0264,1
계약·질의검토,405,제안하는,0.0262,5
계약·질의검토,406,장비를,0.0262,1
계약·질의검토,407,장비에,0.0262,3
계약·질의검토,408,시간대별,0.0261,1
계약·질의검토,409,수행(분리발주,0.0261,1
계약·질의검토,410,외부의,0.0257,1
계약·질의검토,411,시간의,0.0256,2
계약·질의검토,412,이상)와,0.0255,1
계약·질의검토,413,기술이전하고,0.0254,1
계약·질의검토,414,조치계획을,0.0254,1
계약·질의검토,415,제품에,0.0251,4
계약·질의검토,416,본사와,0.0251,1
계약·질의검토,417,서비스(Agent,0.025,1
계약·질의검토,418,서비스(Agent)는,0.025,1
계약·질의검토,419,성능유지를,0.025,1
계약·질의검토,420,사용자별로,0.0247,2
계약·질의검토,421,교육지원,0.0246,1
계약·질의검토,422,요구사항,0.024,1
계약·질의검토,423,장애발생,0.0239,2
계약·질의검토,424,통합테스트를,0.0239,1
계약·질의검토,425,통합테스트는,0.0239,1
계약·질의검토,426,통합테스트와,0.0239,1
계약·질의검토,427,통합테스트로,0.0239,1
계약·질의검토,428,장비설치,0.0239,1
계약·질의검토,429,지연시간으로,0.0239,1
계약·질의검토,430,개발/테스트/DR,0.0239,1
계약·질의검토,431,관리자가,0.0239,2
계약·질의검토,432,지표(응답시간,0.0238,1
계약·질의검토,433,영향,0.0235,1
계약·질의검토,434,미조치,0.0233,1
계약·질의검토,435,사업종료,0.0232,1
계약·질의검토,436,"10,000,000CC",0.0231,1
계약·질의검토,437,사업자는,0.023,2
계약·질의검토,438,연동되도록,0.023,1
계약·질의검토,439,보안대책을,0.0229,1
계약·질의검토,440,목표에,0.0229,2
계약·질의검토,441,목적(모델,0.0226,1
계약·질의검토,442,응답시간은,0.0221,1
계약·질의검토,443,구성(성능,0.0221,1
계약·질의검토,444,이상이,0.0221,1
계약·질의검토,445,수량은,0.022,2
계약·질의검토,446,장비로,0.022,2
계약·질의검토,447,24시간,0.0219,2
계약·질의검토,448,지원해야,0.0217,5
계약·질의검토,449,사업기간,0.0217,2
계약·질의검토,450,응답(디스플레이,0.0216,1
계약·질의검토,451,하자보수보증금을,0.0216,1
계약·질의검토,452,하자보증기간,0.0216,1
계약·질의검토,453,보안적,0.0216,1
계약·질의검토,454,대해서는,0.0214,2
계약·질의검토,455,사업수행을,0.0214,1
계약·질의검토,456,사업수행조직의,0.0214,1
계약·질의검토,457,사업수행지연에,0.0214,1
계약·질의검토,458,없다고,0.021,1
계약·질의검토,459,장애발생시,0.0209,1
계약·질의검토,460,생성형,0.0207,1
계약·질의검토,461,CDC솔루션,0.0207,1
계약·질의검토,462,모델의,0.0207,1
계약·질의검토,463,발생한,0.0207,2
계약·질의검토,464,복구하여야,0.0206,1
계약·질의검토,465,제안사에,0.0204,3
계약·질의검토,466,납품되는,0.0204,1
계약·질의검토,467,기반체계,0.0204,1
계약·질의검토,468,도입제품에,0.0204,1
계약·질의검토,469,국정원,0.0204,1
계약·질의검토,470,구축하여야,0.0204,1
계약·질의검토,471,협의체,0.0203,1
계약·질의검토,472,구성·라이선스·기술지원,0.0202,1
계약·질의검토,473,성능의,0.0202,1
계약·질의검토,474,관련,0.0199,1
계약·질의검토,475,협의한,0.0198,1
계약·질의검토,476,도입·구성,0.0198,1
계약·질의검토,477,환경에,0.0198,1
계약·질의검토,478,사항은「국가를,0.0195,1
계약·질의검토,479,이전되었음을,0.0195,2
계약·질의검토,480,점검사항,0.0194,1
계약·질의검토,481,제품과,0.0191,2
계약·질의검토,482,수행사가,0.019,1
계약·질의검토,483,달성할,0.0189,1
계약·질의검토,484,관한,0.0188,1
계약·질의검토,485,개발환경,0.0187,1
계약·질의검토,486,환경을,0.0187,1
계약·질의검토,487,협의된,0.0186,1
계약·질의검토,488,사항이,0.0186,1
계약·질의검토,489,단위테스트,0.0185,1
계약·질의검토,490,테스트될,0.0185,1
계약·질의검토,491,장비(H/W,0.0185,1
계약·질의검토,492,SER-003에서,0.0185,1
계약·질의검토,493,업무지원망에서,0.0185,1
계약·질의검토,494,질의,0.0184,2
계약·질의검토,495,도입/운용,0.0181,1
계약·질의검토,496,지원할,0.0181,2
계약·질의검토,497,강화,0.0181,1
계약·질의검토,498,강화를,0.0181,1
계약·질의검토,499,영향(부하,0.018,1
계약·질의검토,500,이내여야,0.0177,1
계약·질의검토,501,내부업무지원용,0.0177,1
계약·질의검토,502,정의해야,0.0176,3
계약·질의검토,503,제출해야,0.0176,4
계약·질의검토,504,SW,0.0174,1
계약·질의검토,505,수행(SW,0.0174,1
계약·질의검토,506,SW에,0.0174,1
계약·질의검토,507,포함되어야,0.0174,2
계약·질의검토,508,비용에,0.0173,1
계약·질의검토,509,요청이,0.017,1
계약·질의검토,510,영향도를,0.0168,1
계약·질의검토,511,조치목표,0.0168,1
계약·질의검토,512,환경에서도,0.0167,1
계약·질의검토,513,조치계획,0.0166,1
계약·질의검토,514,조치결과를,0.0166,1
계약·질의검토,515,요청에서,0.0165,1
계약·질의검토,516,과업에,0.0164,1
계약·질의검토,517,GPU-H100-2,0.0163,1
계약·질의검토,518,과업수행을,0.0162,1
계약·질의검토,519,계약에,0.0162,4
계약·질의검토,520,평가하며,0.0162,1
계약·질의검토,521,교육,0.0161,2
계약·질의검토,522,교육은,0.0161,2
계약·질의검토,523,오케스트레이션,0.0161,1
계약·질의검토,524,오케스트레이터,0.0161,1
계약·질의검토,525,발주자의,0.016,2
계약·질의검토,526,기준'이며,0.0159,1
계약·질의검토,527,기준(목표값)은,0.0159,1
계약·질의검토,528,별도의,0.0159,1
계약·질의검토,529,가능하도록,0.0158,1
계약·질의검토,530,제안가격을,0.0158,2
계약·질의검토,531,담당자가,0.0158,1
계약·질의검토,532,발주기관과의,0.0158,1
계약·질의검토,533,측정,0.0157,1
계약·질의검토,534,필요시,0.0155,1
계약·질의검토,535,협의에,0.0155,1
계약·질의검토,536,계약사항에,0.0155,1
계약·질의검토,537,계약서,0.0155,1
계약·질의검토,538,계약조건을,0.0155,1
계약·질의검토,539,질의응답시간,0.0155,1
계약·질의검토,540,100,0.0152,1
계약·질의검토,541,적용해야,0.0152,3
계약·질의검토,542,환경,0.0152,1
계약·질의검토,543,원사업자-기존,0.0149,1
계약·질의검토,544,수행시간이,0.0149,1
계약·질의검토,545,제안서의,0.0149,2
계약·질의검토,546,제안요청,0.0149,2
계약·질의검토,547,성능비교시험(BMT)을,0.0149,1
계약·질의검토,548,성능저하,0.0149,1
계약·질의검토,549,시험평가,0.0148,1
계약·질의검토,550,시험평가를,0.0148,1
계약·질의검토,551,시험평가에서,0.0148,1
계약·질의검토,552,이상인,0.0146,1
계약·질의검토,553,분류·라우팅·검색·응답,0.0146,1
계약·질의검토,554,유상하자보수,0.0146,1
계약·질의검토,555,제안해야,0.0146,2
계약·질의검토,556,제품공급확약서,0.0145,1
계약·질의검토,557,보안장비,0.0145,2
계약·질의검토,558,설치계획을,0.0144,1
계약·질의검토,559,설치로,0.0144,1
계약·질의검토,560,설치에,0.0144,1
계약·질의검토,561,법령·규정에,0.0144,1
계약·질의검토,562,기술을,0.0144,2
계약·질의검토,563,사용자(관리자,0.0142,1
계약·질의검토,564,포함해야,0.0142,4
계약·질의검토,565,제품이어야,0.0141,2
계약·질의검토,566,일평균,0.0141,1
계약·질의검토,567,평균,0.0141,1
계약·질의검토,568,감사가,0.0138,1
계약·질의검토,569,체크리스트,0.0137,1
계약·질의검토,570,테스트케이스,0.0136,1
계약·질의검토,571,보완/테스트를,0.0136,1
계약·질의검토,572,조항은,0.0135,1
계약·질의검토,573,사이버보안,0.0135,1
계약·질의검토,574,사이트로의,0.0135,1
계약·질의검토,575,조치사항,0.0134,1
계약·질의검토,576,보완,0.0134,1
계약·질의검토,577,복호화가,0.0132,1
계약·질의검토,578,가이드라인,0.0132,1
계약·질의검토,579,가이드라인에,0.0132,1
계약·질의검토,580,사업수행시,0.013,1
계약·질의검토,581,교육훈련,0.013,2
계약·질의검토,582,질의응답(QnA,0.013,1
계약·질의검토,583,응답에,0.0129,1
계약·질의검토,584,사업자,0.0128,2
계약·질의검토,585,부담하며,0.0128,1
계약·질의검토,586,분담해야,0.0127,1
계약·질의검토,587,구매·공사플랫폼,0.0126,1
계약·질의검토,588,안전플랫폼은,0.0126,1
계약·질의검토,589,S/W만,0.0126,1
계약·질의검토,590,동시접속,0.0125,1
계약·질의검토,591,동시성계수,0.0125,1
계약·질의검토,592,한다(동시,0.0125,1
계약·질의검토,593,한다(동시접속자,0.0125,1
계약·질의검토,594,요청해야,0.0124,1
계약·질의검토,595,목표,0.0123,1
계약·질의검토,596,학습데이터셋,0.0123,1
계약·질의검토,597,학습을,0.0123,1
계약·질의검토,598,학습데이터터셋,0.0123,1
계약·질의검토,599,학습데이터,0.0123,1
계약·질의검토,600,100GB,0.0123,1
계약·질의검토,601,100TB(Raid,0.0123,1
계약·질의검토,602,검증해야,0.0123,2
계약·질의검토,603,결재라인,0.0122,2
계약·질의검토,604,동시에,0.0122,1
계약·질의검토,605,이전에,0.0122,1
계약·질의검토,606,협의)을,0.0122,1
계약·질의검토,607,협의하에,0.0122,1
계약·질의검토,608,프롬프트,0.0122,1
계약·질의검토,609,프롬프트를,0.0122,1
계약·질의검토,610,80GB,0.0122,1
계약·질의검토,611,실시(제안요청서,0.0121,1
계약·질의검토,612,얻어야,0.012,1
계약·질의검토,613,이내)로,0.012,1
계약·질의검토,614,이내)를,0.012,1
계약·질의검토,615,이내를,0.012,1
계약·질의검토,616,운영자가,0.0119,1
계약·질의검토,617,솔루션에,0.0118,1
계약·질의검토,618,요청하는,0.0118,1
계약·질의검토,619,답변에,0.0118,1
계약·질의검토,620,답변이,0.0118,1
계약·질의검토,621,우선,0.0118,1
계약·질의검토,622,사업에,0.0118,1
계약·질의검토,623,윤리적,0.0118,1
계약·질의검토,624,윤리위원회,0.0118,1
계약·질의검토,625,질의하여,0.0115,1
계약·질의검토,626,안정화,0.0115,1
계약·질의검토,627,안정화를,0.0115,1
계약·질의검토,628,권한(사용자,0.0115,1
계약·질의검토,629,사용자와,0.0115,1
계약·질의검토,630,사용자들의,0.0115,1
계약·질의검토,631,사업수행사의,0.0115,1
계약·질의검토,632,규정집,0.0115,1
계약·질의검토,633,내규(규정,0.0115,1
계약·질의검토,634,여신규정,0.0115,1
계약·질의검토,635,이상에,0.0115,1
계약·질의검토,636,수행사,0.0115,1
계약·질의검토,637,에러복구,0.0115,1
계약·질의검토,638,복구기능을,0.0115,1
계약·질의검토,639,하자를,0.0114,2
계약·질의검토,640,하자의,0.0114,2
계약·질의검토,641,발생시키는,0.0114,1
계약·질의검토,642,훈련,0.0114,1
계약·질의검토,643,초안,0.0113,1
계약·질의검토,644,기본적인,0.0112,1
계약·질의검토,645,기본교육부터,0.0112,1
계약·질의검토,646,소요경비는“사업자”가,0.0112,1
계약·질의검토,647,소요되는,0.0112,1
계약·질의검토,648,총괄,0.0112,1
계약·질의검토,649,총괄해야,0.0112,1
계약·질의검토,650,요구사항별,0.0111,1
계약·질의검토,651,평가데이터셋,0.0111,1
계약·질의검토,652,평가데이터셋은,0.0111,1
계약·질의검토,653,시간·오류율,0.0111,1
계약·질의검토,654,2식,0.011,1
계약·질의검토,655,조치사항에,0.0109,1
계약·질의검토,656,결재라인이,0.0108,1
계약·질의검토,657,조직도·양식·결재라인,0.0108,1
계약·질의검토,658,시험운영은,0.0108,1
계약·질의검토,659,통합시험이,0.0108,1
계약·질의검토,660,시험운영,0.0108,1
계약·질의검토,661,실시간으로,0.0108,1
계약·질의검토,662,72시간,0.0108,1
계약·질의검토,663,발생률이,0.0107,1
계약·질의검토,664,연동대상시스템,0.0107,1
계약·질의검토,665,연동내용,0.0107,1
계약·질의검토,666,연동정보,0.0107,1
계약·질의검토,667,포털연동,0.0107,1
계약·질의검토,668,연동하여,0.0107,1
계약·질의검토,669,연동양식을,0.0107,1
계약·질의검토,670,사용자는,0.0107,1
계약·질의검토,671,대화형,0.0107,1
계약·질의검토,672,대화,0.0107,1
계약·질의검토,673,대화에,0.0107,1
계약·질의검토,674,사항을,0.0106,1
계약·질의검토,675,조항을,0.0106,1
계약·질의검토,676,S/W(공개S/W,0.0105,1
계약·질의검토,677,S/W별,0.0105,1
계약·질의검토,678,S/W공급사는,0.0105,1
계약·질의검토,679,통제해야,0.0105,2
계약·질의검토,680,400Gbps,0.0105,2
계약·질의검토,681,10Gbps,0.0105,2
계약·질의검토,682,처리를,0.0104,1
계약·질의검토,683,처리할,0.0104,1
계약·질의검토,684,10Gb/s,0.0103,1
계약·질의검토,685,100Gb/s,0.0103,1
계약·질의검토,686,계약서에,0.0103,2
계약·질의검토,687,계약기간(하자,0.0103,2
계약·질의검토,688,기준치는,0.0103,1
계약·질의검토,689,기준(AES-256,0.0103,1
계약·질의검토,690,사내규정,0.0101,1
계약·질의검토,691,사내규정(인사규정,0.0101,1
계약·질의검토,692,취업규정,0.0101,1
계약·질의검토,693,휴가규정,0.0101,1
계약·질의검토,694,사내규정(43건,0.0101,1
계약·질의검토,695,규정의,0.0101,1
계약·질의검토,696,출처(규정명,0.0101,1
계약·질의검토,697,규정에,0.0101,1
계약·질의검토,698,규정하는,0.0101,1
계약·질의검토,699,사내규정을,0.0101,1
계약·질의검토,700,검증을,0.01,1
계약·질의검토,701,참여·지원해야,0.01,1
계약·질의검토,702,인력교체,0.01,1
계약·질의검토,703,인력,0.01,1
계약·질의검토,704,투입인력은,0.01,1
계약·질의검토,705,제안제품의,0.01,1
계약·질의검토,706,제안제품을,0.01,1
계약·질의검토,707,복구시간(RTO,0.01,1
계약·질의검토,708,복구지점(RPO,0.01,1
계약·질의검토,709,기준과,0.01,1
계약·질의검토,710,통합발주,0.01,1
계약·질의검토,711,수행해야,0.0099,2
계약·질의검토,712,응답에서,0.0099,1
계약·질의검토,713,응답품질(사용성/명료성/일관성,0.0099,1
계약·질의검토,714,응답지연시간(Latency,0.0099,1
계약·질의검토,715,과업을,0.0097,2
계약·질의검토,716,과업,0.0097,2
계약·질의검토,717,보안평가·후속조치·인가,0.0097,1
계약·질의검토,718,보안평가,0.0097,1
계약·질의검토,719,보안평가에,0.0097,1
계약·질의검토,720,수행하여,0.0097,1
계약·질의검토,721,진행하여야,0.0097,1
계약·질의검토,722,내에,0.0097,1
계약·질의검토,723,1년이내에,0.0097,1
계약·질의검토,724,수립해야,0.0097,2
계약·질의검토,725,납품할,0.0097,1
계약·질의검토,726,장애조치,0.0097,1
계약·질의검토,727,보완사항이,0.0096,1
계약·질의검토,728,보완조치를,0.0096,1
계약·질의검토,729,보완하여야,0.0096,1
계약·질의검토,730,결함관리(유형,0.0096,1
계약·질의검토,731,결함의,0.0096,1
계약·질의검토,732,제반기술,0.0096,1
계약·질의검토,733,기술되지,0.0096,1
계약·질의검토,734,발생되지,0.0096,1
계약·질의검토,735,계약금액에,0.0095,1
계약·질의검토,736,납품장비,0.0095,1
계약·질의검토,737,정보기술에,0.0095,2
계약·질의검토,738,발주기관에서는,0.0094,1
계약·질의검토,739,경우를,0.0093,1
계약·질의검토,740,경우는,0.0093,1
계약·질의검토,741,발생될,0.0093,1
계약·질의검토,742,협의·조정할,0.0092,1
계약·질의검토,743,결과서(시큐어코딩,0.0092,1
계약·질의검토,744,결과,0.0092,1
계약·질의검토,745,발주처는,0.0092,1
계약·질의검토,746,기준이,0.0091,1
계약·질의검토,747,요약(제출자료,0.0091,1
계약·질의검토,748,요약,0.0091,1
계약·질의검토,749,이관,0.0091,1
계약·질의검토,750,이관할,0.0091,1
계약·질의검토,751,이상징후,0.009,1
계약·질의검토,752,지원범위,0.0089,1
계약·질의검토,753,지원방법,0.0089,1
계약·질의검토,754,지원인원,0.0089,1
계약·질의검토,755,이상이어야,0.0089,1
계약·질의검토,756,이상(메모리,0.0089,1
계약·질의검토,757,이상(최적,0.0089,1
계약·질의검토,758,백업,0.0089,1
계약·질의검토,759,백업을,0.0089,1
계약·질의검토,760,백업시스템은,0.0089,1
계약·질의검토,761,발주자가,0.0087,1
계약·질의검토,762,발주자에게,0.0087,1
계약·질의검토,763,완제품으로,0.0087,1
계약·질의검토,764,입주기관,0.0087,1
계약·질의검토,765,평가계획서(hwp,0.0087,1
계약·질의검토,766,평가기준에,0.0087,1
계약·질의검토,767,평가항목,0.0087,1
계약·질의검토,768,평가항목은,0.0087,1
계약·질의검토,769,절대·상대평가가,0.0087,1
계약·질의검토,770,정량평가,0.0087,1
계약·질의검토,771,평가위원,0.0087,1
계약·질의검토,772,평가위원별,0.0087,1
계약·질의검토,773,평가결과,0.0087,1
계약·질의검토,774,평가기준(절대/상대,0.0087,1
계약·질의검토,775,평가표,0.0087,1
계약·질의검토,776,평가보고서,0.0087,1
계약·질의검토,777,평가위원명,0.0087,1
계약·질의검토,778,평가위원회,0.0087,1
계약·질의검토,779,제품출시일,0.0087,1
계약·질의검토,780,제품공급확인서를,0.0087,1
계약·질의검토,781,500TFlops,0.0087,1
계약·질의검토,782,발주,0.0087,1
계약·질의검토,783,발주할,0.0087,1
계약·질의검토,784,질의응답이,0.0086,1
계약·질의검토,785,적용기술이,0.0086,1
계약·질의검토,786,Intel,0.0085,1
계약·질의검토,787,Internal,0.0085,1
계약·질의검토,788,검수요청을,0.0084,1
계약·질의검토,789,검수시험계획서를,0.0084,1
계약·질의검토,790,검수를,0.0084,1
계약·질의검토,791,검수결과,0.0084,1
계약·질의검토,792,검수과정,0.0084,1
계약·질의검토,793,검수자의,0.0084,1
계약·질의검토,794,개발·구축하여야,0.0083,1
계약·질의검토,795,구축에,0.0083,1
계약·질의검토,796,성능요구사항,0.0083,1
계약·질의검토,797,성능저하를,0.0083,1
계약·질의검토,798,10대,0.0083,1
계약·질의검토,799,10/25G,0.0083,1
계약·질의검토,800,시험환경,0.0082,1
계약·질의검토,801,장애대응을,0.0082,1
계약·질의검토,802,장애처리를,0.0082,1
계약·질의검토,803,장애요소를,0.0082,1
계약·질의검토,804,장애대책,0.0082,1
계약·질의검토,805,가능할,0.0081,1
계약·질의검토,806,기존사용,0.0077,1
계약·질의검토,807,API,0.0077,1
계약·질의검토,808,API로,0.0077,1
계약·질의검토,809,API를,0.0077,1
계약·질의검토,810,API에,0.0077,1
계약·질의검토,811,제품이며,0.0077,1
계약·질의검토,812,서버접근통제제품,0.0077,1
계약·질의검토,813,10G-Base-T,0.0077,1
계약·질의검토,814,FHD(1920x1080,0.0077,1
계약·질의검토,815,보안성·답변,0.0075,1
계약·질의검토,816,보안·품질,0.0075,1
계약·질의검토,817,법령·지침,0.0074,1
계약·질의검토,818,제안요청서의,0.0073,1
계약·질의검토,819,제안업체,0.0073,1
계약·질의검토,820,제안할,0.0073,1
계약·질의검토,821,표출해야,0.0073,1
계약·질의검토,822,발주처와,0.0073,1
계약·질의검토,823,발주처의,0.0073,1
계약·질의검토,824,텍스트(라인,0.0073,1
계약·질의검토,825,프롬프트·에이전트,0.0073,1
계약·질의검토,826,장애대응,0.0071,1
계약·질의검토,827,경우에는,0.007,1
계약·질의검토,828,지원방안과,0.007,1
계약·질의검토,829,지원하며,0.007,1
계약·질의검토,830,개인정보보호법,0.007,1
계약·질의검토,831,제33조(개인정보,0.007,1
계약·질의검토,832,하위규정,0.0069,1
계약·질의검토,833,수행치,0.0069,1
계약·질의검토,834,질의와,0.0068,1
계약·질의검토,835,수량으로,0.0068,1
계약·질의검토,836,이상)을,0.0068,1
계약·질의검토,837,기술기획,0.0068,1
계약·질의검토,838,기술사,0.0068,1
